109,0.452083,0.865741,0,0.448958,0.741667,0,0.44375,0.602778,0,0.483333,0.607407,0,0.483854,0.741667,0,0.483854,0.865741,0,0.464583,0.60463,0,0.465625,0.477778,0,0.466146,0.392593,0,0.463021,0.292593,0,0.420833,0.60463,0,0.424479,0.523148,0,0.436979,0.415741,0,0.5,0.406481,0,0.504687,0.523148,0,0.498958,0.599074,0
119,0.455729,0.865741,0,0.451042,0.747222,0,0.454167,0.616667,0,0.492188,0.62037,0,0.491146,0.753704,0,0.483854,0.865741,0,0.469792,0.622222,0,0.461458,0.491667,0,0.455729,0.40463,0,0.438542,0.305556,0,0.427604,0.613889,0,0.427604,0.536111,0,0.428125,0.424074,0,0.49375,0.408333,0,0.509896,0.525,0,0.5125,0.617593,0
129,0.459896,0.860185,0,0.459375,0.759259,0,0.453125,0.641667,0,0.495312,0.637037,0,0.491146,0.759259,0,0.4875,0.864815,0,0.468229,0.643519,0,0.455208,0.535185,0,0.446875,0.462963,0,0.417708,0.371296,0,0.0,0.0,0,0.0,0.0,0,0.421875,0.485185,0,0.480729,0.462037,0,0.508854,0.552778,0,0.522396,0.639815,0
139,0.455208,0.851852,0,0.451562,0.735185,0,0.455729,0.652778,0,0.491146,0.649074,0,0.476562,0.739815,0,0.478646,0.848148,0,0.470313,0.652778,0,0.454167,0.57037,0,0.44375,0.514815,0,0.414062,0.426852,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.479167,0.493519,0,0.515104,0.571296,0,0.531771,0.668519,0
149,0.45625,0.853704,0,0.448958,0.732407,0,0.458333,0.65463,0,0.490104,0.662963,0,0.475521,0.731481,0,0.475521,0.848148,0,0.471875,0.657407,0,0.458854,0.575926,0,0.45,0.522222,0,0.41875,0.435185,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.490104,0.502778,0,0.522396,0.586111,0,0.533854,0.675926,0
159,0.453125,0.874074,0,0.453646,0.735185,0,0.466667,0.653704,0,0.497917,0.650926,0,0.477083,0.740741,0,0.494271,0.872222,0,0.481771,0.650926,0,0.474479,0.556481,0,0.469792,0.493519,0,0.441667,0.409259,0,0.0,0.0,0,0.0,0.0,0,0.441146,0.509259,0,0.505729,0.487037,0,0.5375,0.581481,0,0.536458,0.672222,0
169,0.452604,0.853704,0,0.447917,0.740741,0,0.473958,0.656481,0,0.506771,0.661111,0,0.477083,0.74537,0,0.495833,0.863889,0,0.489063,0.656481,0,0.482812,0.552778,0,0.478646,0.483333,0,0.470313,0.386111,0,0.0,0.0,0,0.0,0.0,0,0.458854,0.494444,0,0.522917,0.482407,0,0.541146,0.583333,0,0.538021,0.676852,0
179,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
189,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
199,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
209,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
219,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
229,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
239,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
249,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
259,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
269,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
279,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
289,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
299,0.454688,0.856481,0,0.447917,0.740741,0,0.471354,0.65463,0,0.505729,0.668519,0,0.477083,0.737963,0,0.491146,0.859259,0,0.486458,0.660185,0,0.490625,0.550926,0,0.493229,0.478704,0,0.486979,0.394444,0,0.448958,0.673148,0,0.447917,0.591667,0,0.464583,0.502778,0,0.531771,0.492593,0,0.548438,0.603704,0,0.540104,0.671296,0
