109,0.514062,0.786111,0,0.507812,0.675,0,0.511458,0.512963,0,0.552604,0.512037,0,0.547917,0.675,0,0.546354,0.784259,0,0.532292,0.512963,0,0.534375,0.375926,0,0.535937,0.285185,0,0.536979,0.183333,0,0.480729,0.524074,0,0.478646,0.42963,0,0.496875,0.312963,0,0.569792,0.319444,0,0.580729,0.42963,0,0.577083,0.525926,0
119,0.514062,0.786111,0,0.507812,0.675,0,0.511458,0.512963,0,0.552604,0.512037,0,0.547917,0.675,0,0.546354,0.784259,0,0.532292,0.512963,0,0.530208,0.394444,0,0.528646,0.314815,0,0.53125,0.218519,0,0.480729,0.524074,0,0.478646,0.42963,0,0.496354,0.323148,0,0.5625,0.327778,0,0.580729,0.42963,0,0.577083,0.525926,0
129,0.514583,0.768519,0,0.510938,0.663889,0,0.50625,0.517593,0,0.549479,0.516667,0,0.548958,0.669444,0,0.547917,0.775926,0,0.527083,0.512037,0,0.526042,0.455556,0,0.525521,0.418519,0,0.528125,0.298148,0,0.478125,0.54537,0,0.478646,0.481481,0,0.490104,0.392593,0,0.557813,0.387037,0,0.575521,0.47037,0,0.575521,0.549074,0
139,0.515104,0.769444,0,0.510938,0.637963,0,0.504687,0.533333,0,0.545833,0.533333,0,0.545833,0.637963,0,0.543229,0.768519,0,0.525521,0.530556,0,0.525521,0.487963,0,0.525521,0.460185,0,0.528125,0.365741,0,0.478646,0.586111,0,0.475521,0.512963,0,0.486979,0.438889,0,0.563542,0.45,0,0.569271,0.523148,0,0.566667,0.586111,0
149,0.514583,0.768519,0,0.507812,0.648148,0,0.503646,0.538889,0,0.543229,0.538889,0,0.545833,0.648148,0,0.545833,0.768519,0,0.523438,0.539815,0,0.526042,0.471296,0,0.527604,0.425926,0,0.527604,0.360185,0,0.475521,0.57037,0,0.472396,0.512963,0,0.484375,0.438889,0,0.560937,0.438889,0,0.572396,0.501852,0,0.572917,0.55463,0
159,0.5125,0.783333,0,0.510417,0.647222,0,0.501563,0.543519,0,0.548438,0.538889,0,0.545312,0.642593,0,0.547396,0.780556,0,0.525,0.538889,0,0.526042,0.440741,0,0.527083,0.375926,0,0.527083,0.300926,0,0.472396,0.553704,0,0.472396,0.475926,0,0.489583,0.398148,0,0.559896,0.398148,0,0.574479,0.481481,0,0.574479,0.559259,0
169,0.516146,0.787963,0,0.513021,0.668519,0,0.507292,0.549074,0,0.548438,0.549074,0,0.545312,0.668519,0,0.545312,0.792593,0,0.527604,0.549074,0,0.525521,0.425,0,0.524479,0.341667,0,0.521875,0.263889,0,0.478125,0.556481,0,0.471354,0.475926,0,0.488021,0.375926,0,0.558333,0.377778,0,0.572396,0.463889,0,0.577604,0.550926,0
179,0.516146,0.787963,0,0.516146,0.658333,0,0.505729,0.535185,0,0.548958,0.530556,0,0.545312,0.668519,0,0.545312,0.792593,0,0.526563,0.531481,0,0.526042,0.415741,0,0.525521,0.338889,0,0.527604,0.252778,0,0.472396,0.54537,0,0.46875,0.468519,0,0.489583,0.377778,0,0.556771,0.372222,0,0.577604,0.465741,0,0.581771,0.539815,0
189,0.514583,0.781481,0,0.515625,0.663889,0,0.505729,0.535185,0,0.541667,0.535185,0,0.545312,0.663889,0,0.55,0.77963,0,0.525521,0.535185,0,0.526042,0.417593,0,0.526042,0.338889,0,0.523958,0.247222,0,0.492188,0.547222,0,0.479167,0.47037,0,0.492188,0.37037,0,0.558333,0.37037,0,0.568229,0.47037,0,0.561458,0.552778,0
199,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.525521,0.424074,0,0.525521,0.340741,0,0.525521,0.252778,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
209,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.525521,0.424074,0,0.525521,0.340741,0,0.525521,0.252778,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
219,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.525521,0.424074,0,0.525521,0.340741,0,0.525521,0.252778,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
229,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
239,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
249,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
259,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
269,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
279,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
289,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
299,0.515104,0.782407,0,0.516667,0.662963,0,0.505208,0.547222,0,0.547917,0.546296,0,0.544792,0.662963,0,0.547396,0.782407,0,0.525521,0.549074,0,0.528125,0.425926,0,0.529687,0.343519,0,0.528646,0.247222,0,0.511979,0.558333,0,0.489063,0.475926,0,0.492188,0.375926,0,0.558333,0.37037,0,0.561458,0.475926,0,0.541667,0.552778,0
